state	power	likelihood
260	1	-15825
270	1	-15821
280	1	-15820.3
290	1	-15814.5
300	1	-15813.9
310	1	-15827.4
320	1	-15820.1
330	1	-15811.6
340	1	-15821.2
350	1	-15817.7
360	1	-15817.8
370	1	-15813.6
380	1	-15820.2
390	1	-15817.3
400	1	-15811
410	1	-15818.6
420	1	-15821
430	1	-15811.9
440	1	-15816
450	1	-15806.6
460	1	-15816.2
470	1	-15825.1
480	1	-15815.9
490	1	-15823.2
500	1	-15823.5
510	1	-15822.1
520	1	-15823.2
530	1	-15816
540	1	-15818.7
550	1	-15819
560	1	-15820.7
570	1	-15823.6
580	1	-15823.1
590	1	-15823.5
600	1	-15813.7
610	1	-15819.1
620	1	-15827.2
630	1	-15815
640	1	-15825.4
650	1	-15819.4
660	1	-15814.7
670	1	-15813.5
680	1	-15813.7
690	1	-15808.8
700	1	-15821.8
710	1	-15818.1
720	1	-15814.5
730	1	-15812.3
740	1	-15812.9
750	1	-15811
760	1	-15824.7
770	1	-15825.8
780	1	-15812
790	1	-15812.5
800	1	-15822.2
810	1	-15820.1
820	1	-15823.5
830	1	-15821.5
840	1	-15811.4
850	1	-15813.3
860	1	-15817.4
870	1	-15822.7
880	1	-15813.5
890	1	-15818.7
900	1	-15824.3
910	1	-15818.6
920	1	-15813.8
930	1	-15818.3
940	1	-15811.4
950	1	-15813.6
960	1	-15809.5
970	1	-15813.1
980	1	-15811.4
990	1	-15812.1
1000	1	-15813.9
